replicate,T_null,T_obs,global_p
394,2.122649966586124,80.41047539922894,0.003996003996003996
395,3.634828904168458,80.41047539922894,0.003996003996003996
396,3.0154643554516767,80.41047539922894,0.003996003996003996
397,5.0101412779434895,80.41047539922894,0.003996003996003996
398,5.063441679142066,80.41047539922894,0.003996003996003996
399,6.2640233977932755,80.41047539922894,0.003996003996003996
400,6.586855919726933,80.41047539922894,0.003996003996003996
401,3.5682274879174027,80.41047539922894,0.003996003996003996
402,468559.601814595,80.41047539922894,0.003996003996003996
403,3564058.3610952753,80.41047539922894,0.003996003996003996
404,3.529088791663794,80.41047539922894,0.003996003996003996
405,4.1566945789242915,80.41047539922894,0.003996003996003996
406,3.964989951267089,80.41047539922894,0.003996003996003996
407,9.891678618163748,80.41047539922894,0.003996003996003996
408,8.114955878793793,80.41047539922894,0.003996003996003996
409,8.10995425705568,80.41047539922894,0.003996003996003996
410,3.979138379669715,80.41047539922894,0.003996003996003996
411,6.158508229460775,80.41047539922894,0.003996003996003996
412,2.64401141002997,80.41047539922894,0.003996003996003996
413,1.704377320114272,80.41047539922894,0.003996003996003996
414,15.029549553211162,80.41047539922894,0.003996003996003996
415,3.0284021945897734,80.41047539922894,0.003996003996003996
416,2.9033648705149613,80.41047539922894,0.003996003996003996
417,3.0131441569906894,80.41047539922894,0.003996003996003996
418,6.147210518150313,80.41047539922894,0.003996003996003996
419,4.119063613958991,80.41047539922894,0.003996003996003996
420,7.394866196920564,80.41047539922894,0.003996003996003996
421,3.6662765161484625,80.41047539922894,0.003996003996003996
422,4.0037362330568795,80.41047539922894,0.003996003996003996
423,4.995484931473705,80.41047539922894,0.003996003996003996
424,11.669216108486676,80.41047539922894,0.003996003996003996
425,4.317193970732876,80.41047539922894,0.003996003996003996
426,3.0152318850810893,80.41047539922894,0.003996003996003996
427,2.2436978514977532,80.41047539922894,0.003996003996003996
428,5.753692593918606,80.41047539922894,0.003996003996003996
429,6.9258063846792135,80.41047539922894,0.003996003996003996
